月线	000001	上证指数										
时间	开盘价	最高价	最低价	收盘价	成交量	成交额	MA.MA1	MA.MA2	MA.MA3	MA.MA4	MA.MA5	MA.MA6		
199203	365.1499939	382.0599976	364.6600037	381.2399902	34681	161441	322.2980042	247.0799866	
199202	314.1799927	364.6700134	313.2399902	364.6600037	16569	108287	289.769989	220.4389954	
199201	293.7399902	313.2399902	292.7600098	313.2399902	2269	16905	253.0220032	195.3669891	
199112	261.7799988	292.75	259.6700134	292.75	4666	43666	226.0599823	176.0619965	
199111	220.7100067	259.8500061	218.6000061	259.6000061	8021	96270	196.269989	160.0879974
199110	181.5500031	218.6000061	179.8000031	218.6000061	14953	223443	171.8619843	147.125
199109	180.0800018	191.1799927	178.4299927	180.9199982	19410	286133	151.1080017	138.0260162
199108	145.1199951	178.4299927	143.8000031	178.4299927	4430	80814	137.7120056	
199107	136.6399994	143.8000031	131.8699951	143.8000031	8596	160132	126.064003	
199106	115.9000015	137.5599976	114.8899994	137.5599976	4639	77828	123.9060059	
199105	113.0400009	114.8300018	104.9599991	114.8300018	3946	76786	122.3880005	
199104	120.6900024	122.1999969	113.8899994	113.9400024	3647	70671	124.9440079	
199103	132.5299988	132.5299988	120.1100006	120.1900024	1725	24528		
199102	129.5	134.8699951	128.0599976	133.0099945	3027	50982		
199101	127.6100006	135.1900024	127.6100006	129.9700012	3637	67197		
199012	96.05000305	127.6100006	95.79000092	127.6100006	93	1884		
